Timestamp,Coor_X,Coor_Y,Altitud(m),Precisión(m),BSSID,Intensidad_señal(dBm),Etiqueta,Ubicación
20250520_160711,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-60,Salón B-406,Salón B-406
20250520_160747,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-57,Salón B-406,Salón B-406
20250520_160720,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-55,Salón B-406,Salón B-406
20250520_160800,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-78,Salón B-406,Salón B-406
20250520_160743,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-68,Salón B-406,Salón B-406
20250520_160803,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-77,Salón B-406,Salón B-406
20250520_160800,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-76,Salón B-406,Salón B-406
20250520_160747,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-72,Salón B-406,Salón B-406
20250520_160735,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-79,Salón B-406,Salón B-406
20250520_160722,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-85,Salón B-406,Salón B-406
20250520_160749,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-75,Salón B-406,Salón B-406
20250520_160709,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-79,Salón B-406,Salón B-406
20250520_160732,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-78,Salón B-406,Salón B-406
20250520_160808,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-55,Salón B-406,Salón B-406
20250520_160747,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-48,Salón B-406,Salón B-406
20250520_160748,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-53,Salón B-406,Salón B-406
20250520_160736,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-51,Salón B-406,Salón B-406
20250520_160759,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-51,Salón B-406,Salón B-406
20250520_160756,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-65,Salón B-406,Salón B-406
20250520_160746,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-63,Salón B-406,Salón B-406
20250520_160723,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-64,Salón B-406,Salón B-406
20250520_160817,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-65,Salón B-406,Salón B-406
20250520_160748,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-63,Salón B-406,Salón B-406
20250520_160724,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-68,Salón B-406,Salón B-406
20250520_160759,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-61,Salón B-406,Salón B-406
20250520_160749,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-63,Salón B-406,Salón B-406
20250520_160810,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-63,Salón B-406,Salón B-406
20250520_160746,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-62,Salón B-406,Salón B-406
20250520_160737,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-74,Salón B-406,Salón B-406
20250520_160804,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-70,Salón B-406,Salón B-406
20250520_160721,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-67,Salón B-406,Salón B-406
20250520_160732,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-74,Salón B-406,Salón B-406
20250520_160739,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-74,Salón B-406,Salón B-406
20250520_160842,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-51,Salón B-401,Salón B-401
20250520_160826,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-49,Salón B-401,Salón B-401
20250520_160818,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-46,Salón B-401,Salón B-401
20250520_160904,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-49,Salón B-401,Salón B-401
20250520_160829,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-52,Salón B-401,Salón B-401
20250520_160855,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-54,Salón B-401,Salón B-401
20250520_160826,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-59,Salón B-401,Salón B-401
20250520_160835,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-62,Salón B-401,Salón B-401
20250520_160820,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-60,Salón B-401,Salón B-401
20250520_160823,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-60,Salón B-401,Salón B-401
20250520_160848,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-72,Salón B-401,Salón B-401
20250520_160818,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-62,Salón B-401,Salón B-401
20250520_160814,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-65,Salón B-401,Salón B-401
20250520_160903,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-63,Salón B-401,Salón B-401
20250520_160847,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-65,Salón B-401,Salón B-401
20250520_160833,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-74,Salón B-401,Salón B-401
20250520_160828,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-76,Salón B-401,Salón B-401
20250520_160906,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-73,Salón B-401,Salón B-401
20250520_160813,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-78,Salón B-401,Salón B-401
20250520_160817,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-76,Salón B-401,Salón B-401
20250520_160818,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-38,Salón B-401,Salón B-401
20250520_160827,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-34,Salón B-401,Salón B-401
20250520_160826,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-37,Salón B-401,Salón B-401
20250520_160816,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-33,Salón B-401,Salón B-401
20250520_160837,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-41,Salón B-401,Salón B-401
20250520_160856,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-57,Salón B-401,Salón B-401
20250520_160911,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-63,Salón B-401,Salón B-401
20250520_160820,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-61,Salón B-401,Salón B-401
20250520_160855,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-61,Salón B-401,Salón B-401
20250520_160853,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-58,Salón B-401,Salón B-401
20250520_160903,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-61,Salón B-401,Salón B-401
20250520_160850,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-61,Salón B-401,Salón B-401
20250520_160822,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-63,Salón B-401,Salón B-401
20250520_160829,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-54,Salón B-401,Salón B-401
20250520_160826,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-60,Salón B-401,Salón B-401
20250520_160842,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-69,Salón B-401,Salón B-401
20250520_160843,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-68,Salón B-401,Salón B-401
20250520_160900,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-61,Salón B-401,Salón B-401
20250520_160905,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-61,Salón B-401,Salón B-401
20250520_160848,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-60,Salón B-401,Salón B-401
20250520_160925,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-32,Salón B-401,Salón B-401
20250520_160839,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-40,Salón B-401,Salón B-401
20250520_160835,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-42,Salón B-401,Salón B-401
20250520_160908,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-35,Salón B-401,Salón B-401
20250520_160843,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-40,Salón B-401,Salón B-401
20250520_160853,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-46,Salón B-401,Salón B-401
20250520_160852,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-45,Salón B-401,Salón B-401
20250520_160925,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-51,Salón B-401,Salón B-401
20250520_160858,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-51,Salón B-401,Salón B-401
20250520_160915,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-55,Salón B-401,Salón B-401
20250520_160836,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-57,Salón B-401,Salón B-401
20250520_160857,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-61,Salón B-401,Salón B-401
20250520_160901,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-57,Salón B-401,Salón B-401
20250520_160917,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-59,Salón B-401,Salón B-401
20250520_160923,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-55,Salón B-401,Salón B-401
20250520_160850,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-60,Salón B-401,Salón B-401
20250520_160901,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-67,Salón B-401,Salón B-401
20250520_160916,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-62,Salón B-401,Salón B-401
20250520_160845,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-59,Salón B-401,Salón B-401
20250520_160839,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-66,Salón B-401,Salón B-401
20250520_160914,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-36,Salón B-401,Salón B-401
20250520_160932,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-37,Salón B-401,Salón B-401
20250520_160841,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-38,Salón B-401,Salón B-401
20250520_160937,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-29,Salón B-401,Salón B-401
20250520_160846,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-31,Salón B-401,Salón B-401
20250520_160914,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-69,Salón B-401,Salón B-401
20250520_160849,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-64,Salón B-401,Salón B-401
20250520_160910,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-69,Salón B-401,Salón B-401
20250520_160907,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-69,Salón B-401,Salón B-401
20250520_160839,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-64,Salón B-401,Salón B-401
20250520_160922,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-63,Salón B-401,Salón B-401
20250520_160847,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-64,Salón B-401,Salón B-401
20250520_160849,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-62,Salón B-401,Salón B-401
20250520_160925,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-70,Salón B-401,Salón B-401
20250520_160902,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-72,Salón B-401,Salón B-401
20250520_160933,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-68,Salón B-401,Salón B-401
20250520_160905,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-73,Salón B-401,Salón B-401
20250520_160852,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-72,Salón B-401,Salón B-401
20250520_160912,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-66,Salón B-401,Salón B-401
20250520_160848,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-66,Salón B-401,Salón B-401
20250520_160925,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-38,Salón B-401,Salón B-401
20250520_160855,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-36,Salón B-401,Salón B-401
20250520_160906,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-39,Salón B-401,Salón B-401
20250520_160931,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-39,Salón B-401,Salón B-401
20250520_160931,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-36,Salón B-401,Salón B-401
20250520_160858,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-62,Salón B-401,Salón B-401
20250520_160920,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-63,Salón B-401,Salón B-401
20250520_160912,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-58,Salón B-401,Salón B-401
20250520_160929,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-63,Salón B-401,Salón B-401
20250520_160901,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-59,Salón B-401,Salón B-401
20250520_160902,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-69,Salón B-401,Salón B-401
20250520_160933,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-75,Salón B-401,Salón B-401
20250520_160935,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-67,Salón B-401,Salón B-401
20250520_160927,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-67,Salón B-401,Salón B-401
20250520_160926,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-67,Salón B-401,Salón B-401
20250520_160859,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-73,Salón B-401,Salón B-401
20250520_160927,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-76,Salón B-401,Salón B-401
20250520_160932,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-73,Salón B-401,Salón B-401
20250520_160939,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-68,Salón B-401,Salón B-401
20250520_160940,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-70,Salón B-401,Salón B-401
20250520_161058,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-34,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161054,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-44,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161108,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-41,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161046,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-39,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161115,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a6:28,-40,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161108,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-52,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161048,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-49,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161049,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-45,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161134,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-54,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161118,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-54,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161114,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-54,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161053,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-58,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161113,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-55,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161058,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-54,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161100,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-61,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161124,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-63,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161044,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-66,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161127,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-67,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161131,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-65,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161120,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-68,Entrada Cuarto Piso del Bloque B Rampa,Entrada Cuarto Piso del Bloque B Rampa
20250520_161243,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-55,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161204,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-56,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161217,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-63,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161253,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-61,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161158,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-58,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161221,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-63,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161239,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-58,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161228,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-57,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161217,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-56,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161252,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:4c,-57,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161211,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-68,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161255,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-68,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161223,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-70,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161247,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-74,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161210,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-75,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161210,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:bc,-84,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161204,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:bc,-79,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161225,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:bc,-80,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161250,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:bc,-83,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161243,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:bc,-80,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161248,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-50,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161311,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-53,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161315,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-54,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161319,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-55,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161315,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:d8,-54,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161250,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-54,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161317,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-57,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161306,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-53,Rampa Cuarto Piso,Rampa Cuarto Piso
20250520_161302,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ec:48,-59,Rampa Cuarto Piso,Rampa Cuarto Piso
